node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
LOYANG WEST,0.0555583448233431,0.029735249389478906,0.045665252812513234,0.01738196883773789,0.06641003683882826,0.0404741877675489,0.013630657357414077,0.03390912215830117,0.006650263911325803,0.05340497747205371
MACKENZIE,0.030667950955192008,0.05151262501890994,0.028269295645716147,0.0023360736377798885,0.0050456568400102705,0.046600902029300645,0.07813511550811195,0.04065332267241024,0.007061525771883368,0.013874532840012487
MACPHERSON,0.21145583236378063,0.2116733225883137,0.18678018956868775,0.05598541904059722,0.06901424992072443,0.18983770247398943,0.19619990686405409,0.178703732942207,0.07545843121056127,0.08835265828339192
MALCOLM,0.08574222077244789,0.07033814394762315,0.0844712302594604,0.005886598334798918,0.0068117565843121486,0.06572219276948135,0.053305267716996986,0.06519321599605518,0.006614805430474227,0.008956000347916625
MANDAI EAST,0.024691888290115323,0.04183414527615345,0.029190066662920327,0.005559194762731865,0.006975080964142515,0.02873172688697861,0.05612784048352536,0.034238209035929563,0.013779089604543975,0.011302961086118458
MANDAI ESTATE,0.006049196299089864,0.012153436150355962,0.00764449240929533,0.0024894200599980105,0.0003276481060817052,0.007112734889009421,0.01252385387425996,0.008807049527142183,0.0037760878054391793,0.0007040032953765476
MANDAI WEST,0.002488284833448306,0.003978197543811358,0.0025266050251115677,0.0005763968567172344,0.00013969838310056378,0.0025711630594881427,0.003863839154872703,0.002433361045126695,0.0008329818720458006,0.0002899853124821397
MARGARET DRIVE,0.07793839768270856,0.10735503038671834,0.08821320680076779,0.0022794144599714832,0.001497233041340577,0.07098695522462374,0.1026221350927126,0.08474987044958955,0.0053725856555645575,0.0029032536668240814
MARINA CENTRE,0.09135389220392559,0.08257361798156664,0.09509045078710548,0.01240041987765634,0.015724191343687886,0.12431279545418371,0.12720172073544833,0.12867521900365683,0.026596458423154983,0.03048901626548349
MARINA SOUTH,0.0017952565873234454,0.00246426446852532,0.005186469465365418,3.0138815696300556e-05,5.5151124835045425e-05,0.0055961568050319705,0.005560476491314911,0.021045092474240863,4.0783512767887937e-05,4.395972142669995e-06
MARINE PARADE,0.2532281098989566,0.2795231167684865,0.22063330730384584,0.09458560847429352,0.15057806327423184,0.2850742351912231,0.3301034264909893,0.2536097763295489,0.15050223126155415,0.21092320974292791
MARITIME SQUARE,0.32211833892621833,0.3138324686891114,0.3928771732886175,0.01769670871290791,0.02529493473724326,0.37851299437241787,0.38170155465386646,0.4780528455202667,0.04275859431823455,0.05401990197706708
MARYMOUNT,0.19364451307655495,0.23735797635716535,0.18457008680734638,0.017128481968053503,0.018696920756727547,0.17264502890109715,0.22194230781755775,0.17415757836260862,0.022727619451355468,0.02420662147081216
MATILDA,0.3099668954220957,0.2839914089132099,0.28049281726744635,0.09966034370884193,0.1469686330067697,0.32347818776265147,0.30124308807534245,0.30139153177364547,0.11344699038792475,0.16436586983921075
MAXWELL,0.0073098808473169965,0.004833552669743064,0.008550898724707651,0.00010919881082823247,0.0009838289313915266,0.010839696961905567,0.006759520382443549,0.011460463658305227,0.0003303125976329275,0.002534077506070106
MEI CHIN,0.13252226585410942,0.1008652792927851,0.14974707258768638,0.002938317100103747,0.004551970105675644,0.12972235928289855,0.11469683598304015,0.15134087582204872,0.0058763099531230914,0.009411309983020467
MIDVIEW,0.19319874616447463,0.1987103132851893,0.15822159543906128,0.06776126802382465,0.07601858292530617,0.18397936866111378,0.18540159177798474,0.15689414094556717,0.11924549210635833,0.1392840191508795
MONK'S HILL,0.003547561675305819,0.002252018103500245,0.003648358202696999,7.513604614146277e-05,0.0005067017978754011,0.0022201788958119834,0.002166876168269951,0.0017503789876732098,0.00015419615980450063,0.0007421176951603958
MOULMEIN,0.211617103635293,0.22246089195795565,0.20909552977722243,0.022178554162743214,0.026574265666815998,0.19927721749549945,0.2143315379154482,0.19923920973544604,0.03072140153957355,0.03362491557571577
MOUNT PLEASANT,0.02500334470290477,0.02748525024255915,0.027183108218982673,0.002516492059489188,0.001291471657423245,0.01593500752779407,0.017330287418831698,0.017288801147668724,0.0020351778335748467,0.0018472411438204294
MOUNTBATTEN,0.07066276194973108,0.07023466531387097,0.06522831532553669,0.01802202789980833,0.023417981773574445,0.0702719270214137,0.06491510300314578,0.0649740277535065,0.023278330267529103,0.03166092621409265
NASSIM,0.08613142520330135,0.09842436078697221,0.09625114217356039,0.005541086500130666,0.0042200713716357965,0.08219118597140786,0.09667967096307778,0.09460836348601347,0.010319855112392378,0.009001992022185086
