ind,clusters,flow,node,ori_index,level_1,level_2
104,2:9,0.00711466,PORT,6,2,2_9
105,2:10,0.00699124,CLEMENTI NORTH,163,2,2_10
106,2:11,0.00668964,PASIR PANJANG 1,204,2,2_11
107,2:12,0.00645389,CLEMENTI WEST,213,2,2_12
108,2:13,0.00547681,LAKESIDE,7,2,2_13
109,2:14,0.00519914,HONG KAH,43,2,2_14
110,2:15,0.00452398,PASIR PANJANG 2,59,2,2_15
111,2:16,0.0037240000000000003,CLEMENTI WOODS,15,2,2_16
112,2:17,0.00368643,CECIL,218,2,2_17
113,2:18,0.0034534999999999995,YUHUA WEST,103,2,2_18
114,2:19,0.00335467,YUHUA EAST,104,2,2_19
115,2:20,0.00327422,BOON LAY PLACE,134,2,2_20
116,2:21,0.00325253,CHIN BEE,278,2,2_21
117,2:22,0.0030144,LIU FANG,214,2,2_22
118,2:23,0.002996,TUKANG,12,2,2_23
119,2:24,0.0028437,DOVER,228,2,2_24
120,2:25,0.00259387,TUAS NORTH,281,2,2_25
121,2:26,0.00251518,JURONG PORT,275,2,2_26
122,2:27,0.00243245,JURONG RIVER,39,2,2_27
123,2:28,0.0024151,CITY TERMINALS,236,2,2_28
124,2:29,0.00239589,WESTERN WATER CATCHMENT,47,2,2_29
125,2:30,0.00216711,PENJURU CRESCENT,286,2,2_30
126,2:31,0.00210787,KIAN TECK,152,2,2_31
127,2:32,0.00205124,WEST COAST,14,2,2_32
128,2:33,0.0020477,SAMULUN,260,2,2_33
129,2:34,0.00202023,NATIONAL UNIVERSITY OF S'PORE,244,2,2_34
130,2:35,0.00177157,TECK WHYE,66,2,2_35
131,2:36,0.00171356,CLIFFORD PIER,255,2,2_36
132,2:37,0.00170197,SINGAPORE POLYTECHNIC,105,2,2_37
133,2:38,0.00161652,YUNNAN,11,2,2_38
134,2:39,0.00157103,PANDAN,293,2,2_39
135,2:40,0.00143844,INTERNATIONAL BUSINESS PARK,237,2,2_40
136,2:41,0.00142832,TOH GUAN,192,2,2_41
137,2:42,0.00128194,SHIPYARD,268,2,2_42
138,2:43,0.001234,YEW TEE,147,2,2_43
139,2:44,0.0006764760000000001,KEAT HONG,158,2,2_44
140,2:45,0.0006067080000000001,FABER,246,2,2_45
141,2:46,0.000534585,CHOA CHU KANG NORTH,148,2,2_46
142,2:47,0.00045491,PENG SIANG,180,2,2_47
143,2:48,0.000273392,TENGAH,272,2,2_48
144,2:49,0.00023192900000000002,WENYA,270,2,2_49
145,2:50,0.00020694099999999998,ULU PANDAN,242,2,2_50
146,2:51,0.000202006,GHIM MOH,101,2,2_51
147,2:52,0.000153724,LITTLE INDIA,203,2,2_52
148,2:53,6.8747e-05,SAFTI,291,2,2_53
149,2:54,6.7133e-05,LIM CHU KANG,245,2,2_54
150,3:1,0.00681822,BUKIT MERAH,194,3,3_1
151,3:2,0.00605036,CHINATOWN,5,3,3_2
152,3:3,0.00578385,VICTORIA,185,3,3_3
153,3:4,0.00538604,BUGIS,95,3,3_4
154,3:5,0.00489778,ALEXANDRA HILL,106,3,3_5
155,3:6,0.00461858,SINGAPORE GENERAL HOSPITAL,145,3,3_6
156,3:7,0.00384442,PEOPLE'S PARK,177,3,3_7
157,3:8,0.00365204,RAFFLES PLACE,274,3,3_8
158,3:9,0.00343707,TIONG BAHRU STATION,126,3,3_9
159,3:10,0.0032774,CLARKE QUAY,154,3,3_10
160,3:11,0.00319962,TELOK BLANGAH DRIVE,142,3,3_11
161,3:12,0.00290337,REDHILL,84,3,3_12
162,3:13,0.0028064,PEARL'S HILL,17,3,3_13
163,3:14,0.00273528,TANGLIN HALT,195,3,3_14
164,3:15,0.00259908,EVERTON PARK,174,3,3_15
165,3:16,0.00256747,CENTRAL SUBZONE,109,3,3_16
166,3:17,0.002338,TANJONG PAGAR,220,3,3_17
167,3:18,0.00227809,HENDERSON HILL,125,3,3_18
168,3:19,0.00215627,QUEENSWAY,183,3,3_19
169,3:20,0.00188738,FARRER COURT,276,3,3_20
170,3:21,0.00185541,KAMPONG TIONG BAHRU,200,3,3_21
171,3:22,0.00180415,MEI CHIN,169,3,3_22
172,3:23,0.00161746,TELOK BLANGAH WAY,53,3,3_23
173,3:24,0.00158788,BOAT QUAY,231,3,3_24
174,3:25,0.00151756,COMMONWEALTH,171,3,3_25
175,3:26,0.00137791,CHINA SQUARE,87,3,3_26
176,3:27,0.00128726,TIONG BAHRU,97,3,3_27
177,3:28,0.00107669,ROBERTSON QUAY,225,3,3_28
178,3:29,0.00090605,TELOK BLANGAH RISE,146,3,3_29
179,3:30,0.000879283,HOLLAND DRIVE,102,3,3_30
180,3:31,0.000843665,MARGARET DRIVE,52,3,3_31
181,3:32,0.000707299,ANSON,238,3,3_32
182,3:33,0.000592145,KENT RIDGE,232,3,3_33
183,3:34,0.000560974,RIDOUT,234,3,3_34
184,3:35,0.000379977,LEONIE HILL,23,3,3_35
185,3:36,0.00026267900000000004,ALEXANDRA NORTH,252,3,3_36
186,3:37,0.0002565,DEPOT ROAD,219,3,3_37
187,3:38,1.32197e-05,ORANGE GROVE,279,3,3_38
188,3:39,0.0,SENTOSA,287,3,3_39
189,4:1,0.0177109,WOODLANDS REGIONAL CENTRE,77,4,4_1
190,4:2,0.00606626,JELEBU,48,4,4_2
191,4:3,0.00448245,WOODLANDS EAST,85,4,4_3
192,4:4,0.0044618,WOODLANDS WEST,157,4,4_4
193,4:5,0.00360125,NORTH COAST,36,4,4_5
194,4:6,0.00352402,TURF CLUB,179,4,4_6
195,4:7,0.0026408,GALI BATU,221,4,4_7
196,4:8,0.0017099,SENJA,70,4,4_8
197,4:9,0.00164486,BANGKIT,71,4,4_9
198,4:10,0.00120473,NATURE RESERVE,124,4,4_10
199,4:11,0.00109292,WOODGROVE,116,4,4_11
200,4:12,0.00108058,KRANJI,207,4,4_12
201,4:13,0.00101016,WOODLANDS SOUTH,19,4,4_13
202,4:14,0.000681242,MIDVIEW,18,4,4_14
203,4:15,0.0006093569999999999,DAIRY FARM,149,4,4_15
204,4:16,0.000341796,GREENWOOD PARK,283,4,4_16
205,4:17,0.000155743,FAJAR,241,4,4_17
206,4:18,9.284690000000001e-05,SAUJANA,269,4,4_18
207,4:19,1.65057e-05,RESERVOIR VIEW,222,4,4_19
208,4:20,6.63943e-06,PANG SUA,292,4,4_20
209,5:1,0.011584899999999999,BOULEVARD,79,5,5_1
210,5:2,0.00531658,BRAS BASAH,212,5,5_2
211,5:3,0.00525264,NEWTON CIRCUS,205,5,5_3
212,5:4,0.00484679,SOMERSET,76,5,5_4
213,5:5,0.00337083,NASSIM,111,5,5_5
214,5:6,0.00333412,DHOBY GHAUT,233,5,5_6
215,5:7,0.00298768,MALCOLM,176,5,5_7
216,5:8,0.0025148,TYERSALL,227,5,5_8
217,5:9,0.00172143,BUKIT HO SWEE,138,5,5_9
218,5:10,0.0016324999999999998,SUNGEI ROAD,153,5,5_10
219,5:11,0.0012277999999999998,GOODWOOD PARK,113,5,5_11
220,5:12,0.00111987,MACKENZIE,170,5,5_12
221,5:13,0.000970292,TAGORE,273,5,5_13
222,5:14,0.000891557,CHATSWORTH,248,5,5_14
223,5:15,0.000851502,ONE TREE HILL,155,5,5_15
224,5:16,0.000751215,FORT CANNING,262,5,5_16
225,5:17,0.000713935,SELEGIE,135,5,5_17
226,5:18,0.0005725659999999999,ROCHOR CANAL,88,5,5_18
227,5:19,0.000432295,MONK'S HILL,215,5,5_19
228,5:20,0.000258266,TANGLIN,288,5,5_20
229,5:21,9.809530000000001e-05,OXLEY,216,5,5_21
230,6:1,0.00945371,YISHUN CENTRAL,2,6,6_1
231,6:2,0.00917518,YISHUN WEST,137,6,6_2
232,6:3,0.00606529,SEMBAWANG CENTRAL,86,6,6_3
233,6:4,0.00518075,KHATIB,120,6,6_4
234,6:5,0.00283658,SENOKO NORTH,1,6,6_5
235,6:6,0.00190846,NORTHLAND,191,6,6_6
236,6:7,0.0018554,ADMIRALTY,193,6,6_7
237,6:8,0.00170755,SENOKO SOUTH,190,6,6_8
238,6:9,0.00163888,YISHUN SOUTH,45,6,6_9
239,6:10,0.00157502,SEMBAWANG NORTH,211,6,6_10
240,6:11,0.00145284,SENOKO WEST,114,6,6_11
241,6:12,0.000827487,YISHUN EAST,187,6,6_12
242,6:13,0.000637322,YIO CHU KANG NORTH,46,6,6_13
243,6:14,0.000503051,SEMBAWANG SPRINGS,249,6,6_14
244,6:15,0.0004972819999999999,SPRINGLEAF,130,6,6_15
245,6:16,0.000417273,MANDAI EAST,264,6,6_16
246,6:17,0.000381341,THE WHARVES,258,6,6_17
247,6:18,0.000330028,NEE SOON,265,6,6_18
248,6:19,0.000228444,LOWER SELETAR,261,6,6_19
249,6:20,0.000195718,SEMBAWANG STRAITS,189,6,6_20
250,6:21,0.000146226,SEMBAWANG EAST,165,6,6_21
251,6:22,0.000100215,MANDAI ESTATE,44,6,6_22
252,6:23,6.790169999999999e-06,MANDAI WEST,297,6,6_23
253,7:1,0.00640372,FARRER PARK,188,7,7_1
254,7:2,0.00439098,SWISS CLUB,117,7,7_2
255,7:3,0.00410171,MOULMEIN,128,7,7_3
256,7:4,0.00380929,HOLLAND ROAD,51,7,7_4
257,7:5,0.00253313,CENTRAL WATER CATCHMENT,118,7,7_5
258,7:6,0.0025061,HILLCREST,90,7,7_6
259,7:7,0.00239429,KAMPONG JAVA,64,7,7_7
260,7:8,0.00152304,DUNEARN,223,7,7_8
261,7:9,0.0011167,LEEDON PARK,271,7,7_9
262,7:10,0.000117369,SUNSET WAY,72,7,7_10
263,8:1,0.00661151,ANAK BUKIT,35,8,8_1
264,8:2,0.00516684,BUKIT BATOK CENTRAL,58,8,8_2
265,8:3,0.00230509,CORONATION ROAD,115,8,8_3
266,8:4,0.001999,GOMBAK,100,8,8_4
267,8:5,0.00168359,TOH TUCK,156,8,8_5
268,8:6,0.00166994,GUILIN,181,8,8_6
269,8:7,0.00143509,BUKIT BATOK EAST,184,8,8_7
270,8:8,0.00116855,HONG KAH NORTH,75,8,8_8
271,8:9,0.0009736860000000001,BUKIT BATOK WEST,42,8,8_9
272,8:10,0.000751357,BUKIT BATOK SOUTH,164,8,8_10
273,8:11,0.000736731,BRICKWORKS,160,8,8_11
274,8:12,0.0007013239999999999,HILLVIEW,132,8,8_12
275,8:13,0.00020742099999999998,ISTANA NEGARA,282,8,8_13
276,9:1,0.010579700000000001,TOA PAYOH CENTRAL,68,9,9_1
277,9:2,0.00448522,BALESTIER,108,9,9_2
278,9:3,0.00230553,TOA PAYOH WEST,94,9,9_3
279,9:4,0.00227547,LORONG 8 TOA PAYOH,57,9,9_4
280,9:5,0.0014628,BOON TECK,122,9,9_5
281,9:6,0.0009540789999999999,BRADDELL,186,9,9_6
282,9:7,0.000800825,PEI CHUN,67,9,9_7
283,9:8,0.000433232,KIM KEAT,199,9,9_8
284,10:1,0.0111641,JOO KOON,202,10,10_1
285,10:2,0.00320893,GUL CIRCLE,280,10,10_2
286,10:3,0.00267604,GUL BASIN,296,10,10_3
287,10:4,0.00166325,TUAS VIEW,254,10,10_4
288,10:5,0.00150438,BENOI SECTOR,251,10,10_5
289,10:6,0.00120611,TUAS BAY,295,10,10_6
290,10:7,0.0011025,PIONEER SECTOR,277,10,10_7
291,10:8,0.0006648139999999999,TUAS PROMENADE,253,10,10_8
292,11:1,0.00806095,BISHAN EAST,61,11,11_1
293,11:2,0.0058278,UPPER THOMSON,110,11,11_2
294,11:3,0.00244945,MARYMOUNT,22,11,11_3
295,11:4,0.00113998,MOUNT PLEASANT,240,11,11_4
296,11:5,0.0006764,LORONG CHUAN,162,11,11_5
297,11:6,0.000637261,SEMBAWANG HILLS,209,11,11_6
