ind,node,level_1_weekday,level_1_weekend,weekday_com_ent_in,weekday_com_ent_out,weekend_com_ent_in,weekend_com_ent_out
269,BOON KENG,14,1,0.6667128895635822,0.62153746404035,0.592393221669447,0.5632793759180593
270,KALLANG BAHRU,14,1,0.6971736163139887,0.5574389267132283,0.5897600645940426,0.37617112109789
271,GEYLANG BAHRU,14,1,0.6639813343581819,0.6179021086573148,0.5362874887071926,0.4468665508101729
272,POTONG PASIR,14,1,0.7761383888367684,0.7309282369307533,0.6473550645362125,0.6189472522551346
273,SENNETT,14,1,0.6868838661113126,0.5486663733220123,0.5486833671765667,0.48049234177721106
274,KALLANG WAY,14,2,0.37965956264813394,0.6479844791306334,0.24140282331479246,0.46166235235127284
275,WOODLEIGH,14,1,0.33000743137481703,0.49060773165945815,0.30120302089026096,0.5196836889149102
276,SEMBAWANG CENTRAL,15,15,0.8012090871371284,0.8012245256954463,0.7748593487808146,0.7775348801512344
277,SEMBAWANG NORTH,15,15,0.28821753742078815,0.2686300152244495,0.29513407755364673,0.29581437025203955
278,ADMIRALTY,15,15,0.3149959580179875,0.34454216500832907,0.3302122731199181,0.35701593280631244
279,SEMBAWANG EAST,15,15,0.2685859487784247,0.2908243784586623,0.2754303106332403,0.2881870611448332
280,SEMBAWANG SPRINGS,15,15,0.4413918340737422,0.3841449795532764,0.44264669720813266,0.4025613336750433
281,SENOKO NORTH,15,15,0.2787397911386503,0.4002520685006836,0.2716998529336654,0.40229690047214073
282,MANDAI EAST,15,15,0.5654685144359527,0.3196069707676052,0.581602806266375,0.30078073779057507
283,SEMBAWANG STRAITS,15,15,0.08437009657538541,0.14621597078876683,0.04975552680659759,0.08121154426302424
284,THE WHARVES,15,15,0.1398434951919984,0.26843319684266637,0.15119544082030972,0.2544556396209364
285,ANAK BUKIT,16,4,0.7000982650060491,0.7605362689457887,0.7005166669894178,0.7040215914920399
286,GOMBAK,16,5,0.6593010970873754,0.7295801622646707,0.579625704253925,0.6445324810062545
287,HOLLAND ROAD,16,14,0.7232258101473111,0.6711906854843877,0.7304834937413899,0.7154181995475368
288,CORONATION ROAD,16,14,0.6950114003376195,0.6942911044285951,0.6333551135065878,0.700600430150042
289,TYERSALL,16,1,0.8051720746607672,0.7103848675010517,0.7993304645023214,0.6910132066988313
290,SWISS CLUB,16,17,0.5742420692575344,0.6592364582770606,0.5861041219749559,0.7072217098277996
291,NATURE RESERVE,16,5,0.6737772818555369,0.5795751579017744,0.620673234732576,0.6784411859869877
292,DUNEARN,16,1,0.6822436792616166,0.7521024920677803,0.7775831120684974,0.7071613924683043
293,HILLCREST,16,17,0.5636563798455376,0.7099035501077142,0.6710904830759039,0.550812121947239
294,CENTRAL WATER CATCHMENT,16,10,0.8479666766978271,0.7790110555764117,0.8093411248113902,0.7045202149377376
295,MOUNT PLEASANT,16,1,0.6337024461367414,0.6758784550131235,0.6437677973682322,0.7195407604065971
296,MANDAI WEST,16,5,0.37503345253878423,0.40124056393970053,0.3546969982611008,0.3253483007057099
297,TUAS BAY,17,16,0.6079279109989777,0.6477826411561556,0.6283497966335421,0.5955424983241817
298,TUAS NORTH,17,16,0.5735668777080883,0.6293484380505465,0.5808673249498788,0.6430179068989693
299,TUAS PROMENADE,17,16,0.6755141341192933,0.6284672183125313,0.707878671655904,0.600047118077857
300,TUAS VIEW,17,16,0.1884111463839118,0.09984060974754407,0.22386159617641926,0.1259589203615236
301,TUAS VIEW EXTENSION,17,16,0.0,0.0,0.0,0.0
302,TENGEH,17,16,0.22466157362633937,0.16796080815732,0.2183857697525932,0.15689035465852394
