ind,node,cal_dc_spreader,cal_hh,cal_pr_spreader,cal_dc_receiver,cal_ha,cal_pr_receiver
163,WOODLANDS SOUTH,0.19378816589449252,0.21829138824649272,0.1670436102908604,0.12362298235774617,0.1436553699449787,0.11214783926511113
164,TURF CLUB,0.5058412315343906,0.47384302191602157,0.48596101961142624,0.5066126747854967,0.48589609985016535,0.48785692252811697
165,WOODGROVE,0.3303703204062329,0.2862021853945424,0.2663197393619952,0.21263786851447194,0.2311662143737362,0.1973525246080351
166,GREENWOOD PARK,0.13630608326916346,0.14267151988374005,0.13639324776028616,0.055918585642796136,0.06677342748949211,0.05090969434281569
167,SENOKO SOUTH,0.19399972152057265,0.20465522266089936,0.17342231386481877,0.2085205916589425,0.22408788583928912,0.19614915644400116
168,SENOKO WEST,0.22902176841278205,0.19695224596898828,0.2182673675261086,0.18408837161832817,0.19889874909447972,0.17601579858593966
169,GALI BATU,0.2611783511028898,0.20020343724968337,0.2743095138340481,0.2696497608690962,0.20897506616088588,0.2778174785490345
170,KRANJI,0.15241524925275163,0.1253499482493498,0.16835189101844888,0.2207043370073003,0.158690144565277,0.243021136226042
171,RESERVOIR VIEW,0.10896593780977802,0.08707231781568149,0.10984662735021322,0.1096541914990025,0.09843222783444042,0.10778440025359422
172,PANG SUA,0.10315205445854238,0.08555219287381267,0.10150267598369685,0.09761545096557196,0.09025795006997998,0.09911691014024698
173,CLEMENTI CENTRAL,0.5150703909766501,0.36135759578730353,0.5103204750585525,0.4654963031359699,0.3244316183813668,0.4804020251800145
174,CLEMENTI NORTH,0.47388963338686296,0.43392509227111736,0.460314737728042,0.5632998081474437,0.5296961459931493,0.5443938030232616
175,ONE NORTH,0.4539757425733209,0.4093780467636184,0.4450408934617417,0.49502719858472377,0.44880074962873645,0.4810777920497527
176,MEI CHIN,0.33225624222326217,0.2971187515837887,0.3351993332532806,0.4296559466144336,0.37870032856766,0.4240507611965973
177,COMMONWEALTH,0.390647994985175,0.3513305458339784,0.36547919319515726,0.4171841920726162,0.39222622826161263,0.4074083949951382
178,SINGAPORE POLYTECHNIC,0.37521065092928924,0.34383974681647955,0.34966220680647464,0.31963614552747804,0.3082392174556204,0.30611199214102897
179,NATIONAL UNIVERSITY OF S'PORE,0.3597001305226517,0.3258232781892863,0.3391873280578736,0.3328345477767498,0.30924844398686946,0.31668565801734894
180,CLEMENTI WOODS,0.30153352349610096,0.20211702581851737,0.2921140241302207,0.24605601319787837,0.20674033247660734,0.24277158149234082
181,CLEMENTI WEST,0.24495667480259112,0.17593293443464936,0.25415064387119285,0.17772943502384597,0.13275512463963116,0.1744836334723035
182,DOVER,0.17705944002318785,0.13217309361809784,0.1823707780619729,0.27256387596758685,0.20604087927680226,0.2718102992925311
183,TANGLIN HALT,0.2614020343733546,0.16614026442466495,0.2957693382020868,0.2971911247505076,0.18285403792980406,0.3163481108900389
184,HOLLAND DRIVE,0.24275061138204268,0.16919281462708868,0.24740913359705927,0.2572866766458194,0.18446794890259646,0.2659651224721327
185,LEEDON PARK,0.3160266002023633,0.2578232629986976,0.31021516173857727,0.31885824931104323,0.27199158088461234,0.31168377210481546
186,PASIR PANJANG 1,0.3884028563336002,0.3175553417365472,0.37951303722381446,0.32968426789499666,0.285877703185407,0.3219968890008687
187,MARGARET DRIVE,0.2777569331775759,0.19346274454946402,0.2551341760039973,0.2728100973913171,0.17309594037228335,0.2796747203521475
188,GHIM MOH,0.19184980013667796,0.13467491903277298,0.2018900899842947,0.20812190712195894,0.15635371299978418,0.21553100755676532
189,FARRER COURT,0.28765835709534837,0.2422484782762488,0.2889315526294854,0.3039615253682776,0.25199340539860005,0.3010758455305251
190,FABER,0.23033737360846065,0.20381564170287378,0.21922127179319595,0.13879100511301018,0.10844946342258761,0.13584364638852064
191,PANDAN,0.15797054829850407,0.11809099412489459,0.14460437310593371,0.10761569347375595,0.06953071598560301,0.10675896420698035
192,WEST COAST,0.12229488228346189,0.11166727970077231,0.16105132222942628,0.16592719195248945,0.1430465162738147,0.16294790593920627
193,QUEENSWAY,0.20788146241648803,0.13238033405083835,0.20377031932759226,0.20037505119081658,0.14775221530937602,0.20503668953494666
194,ULU PANDAN,0.1507111312723344,0.10146985371438805,0.1661124229506588,0.20676262339043555,0.1380956272386318,0.21319557807914424
195,RIDOUT,0.18022498791615435,0.12549166454073565,0.1971163231062725,0.22088096788941836,0.1588378234492665,0.2188941067642921
196,SUNSET WAY,0.1814187930062703,0.14543686153010227,0.1815019529949614,0.13310629805956156,0.11736694724815065,0.1316085173833071
197,PORT,0.32408726060166604,0.2800179692962374,0.3129829265348067,0.2485225174508078,0.2367079300085074,0.2398939004591641
198,KENT RIDGE,0.17074070573619043,0.12567090391062075,0.16263948554634294,0.16313175886919104,0.1272841228829834,0.16695642510359304
199,TIONG BAHRU STATION,0.561577661653035,0.47367822450283054,0.5548834707919204,0.5536272642718406,0.4859457477824546,0.5491856569083802
200,MARITIME SQUARE,0.6215448815533517,0.5386421628204251,0.614978927200677,0.6085108608967702,0.5400279663380424,0.5969103507934583
201,REDHILL,0.3947301204666666,0.34848497091415837,0.3880552460241528,0.4511283340735951,0.41104395070009,0.44314432659782
202,BUKIT MERAH,0.32567572459122607,0.2106482818394575,0.3543995729617024,0.32423390688281284,0.2228214825886113,0.33699224258778765
203,HENDERSON HILL,0.2797527770650802,0.20951245015623385,0.2737629528935821,0.28479298964961697,0.2109113852760232,0.29092106805824186
204,ALEXANDRA HILL,0.3272005650387694,0.21964061355417233,0.3533992332033939,0.37898371354505633,0.2701866411004089,0.38351634856717876
205,TELOK BLANGAH DRIVE,0.26861326058525575,0.20799798308874964,0.2997493843313391,0.32671117709277997,0.2532984310944392,0.3363176852550639
206,TIONG BAHRU,0.23797928691598333,0.1725222445552995,0.24785907452745407,0.22660526384715263,0.1846191238429202,0.22670014002359645
207,TELOK BLANGAH RISE,0.2353317613162129,0.1801429073115687,0.23986065047970764,0.219729879009792,0.1750144471450644,0.22488374425607446
208,TELOK BLANGAH WAY,0.2267031019014388,0.16802777248898385,0.22021479391315277,0.1812322490727181,0.12676852044818074,0.19074783943574844
209,KAMPONG TIONG BAHRU,0.22664203696762983,0.15528908885614584,0.24138943943634308,0.23425103024382035,0.1862898628017017,0.2382338120239617
210,BUKIT HO SWEE,0.24455322528209242,0.17954399849037228,0.2508021363515765,0.25896470195001486,0.18690514874819822,0.2631881068324635
