node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
GUL BASIN,0.011723982174145001,0.002827476439366575,0.013751727034891442,0.001298503483624484,0.006267766526496688,0.009816678249036445,0.0032257245781451755,0.012857348183318677,0.0013639395999072268,0.004570156559491871
GUL CIRCLE,0.03572790144293976,0.0444941671893411,0.035821509253748544,0.03747893146305643,0.0352444072309569,0.03061863673143139,0.039636808619846496,0.03253934730901096,0.036467236991411696,0.03304337245296797
HENDERSON HILL,0.07714515493766226,0.08774966775557176,0.08223302976756391,0.03685969768282532,0.03133436110749211,0.08140493143789787,0.09431490398464196,0.08697717436916355,0.048683832193206655,0.039691515963929766
HILLCREST,0.021664542963118007,0.024905505187625385,0.027349684819171417,0.00888895416601986,0.007079514255065421,0.015289935735556173,0.021360363081977616,0.018545919776840482,0.012931466187570444,0.005678474110670309
HILLVIEW,0.06056009834309021,0.05610099014341185,0.056131554905270435,0.020340234778571074,0.02179007716816472,0.055856547384750405,0.05301416422653993,0.05321111392050993,0.02153774505446408,0.02259090535420138
HOLLAND DRIVE,0.05070173203535166,0.0529028150571523,0.05600734303603588,0.017911977327372937,0.018686745054604013,0.053387717311366656,0.05470960467780353,0.0611431160881023,0.023015104600790738,0.01865088199761149
HOLLAND ROAD,0.13210223591986014,0.1478567515901543,0.12549619409496232,0.07950104135060966,0.05748564708009995,0.08380014068915581,0.09614643516956688,0.08095235966651414,0.052924508544215564,0.04300012556060289
HONG KAH,0.2440380662200048,0.24376406243624973,0.23588991107679608,0.21160079190728887,0.23029790491330956,0.2710787148984223,0.2651479811612265,0.25071424650854673,0.2794512125830748,0.30727862049742044
HONG KAH NORTH,0.07275239020265575,0.08924104932386823,0.06628198787045059,0.04062686981672604,0.03471101874061809,0.07025316930911386,0.08561763842439528,0.06358605491216904,0.0433334855299963,0.03829385497220927
HOUGANG CENTRAL,0.43357204061437105,0.42064674633621496,0.35346787138214497,0.2342125894698041,0.26225654441715246,0.43915757605406824,0.41245231403702565,0.3484828271111693,0.27043265682472883,0.31126736059159393
HOUGANG EAST,0.08637115402687108,0.09061853868598876,0.06670056993210804,0.04893638599421425,0.05209849197385835,0.0894730993934729,0.08776965338928411,0.06795687844739143,0.05129786530757472,0.059025160690980696
HOUGANG WEST,0.19412049604997875,0.20360491671969264,0.15868976234303334,0.10834371261012103,0.12400901039758332,0.20210687426159885,0.21603124495865567,0.16222895882667435,0.12484040720515763,0.14096606357569214
INSTITUTION HILL,0.011971228476568035,0.00977408164770952,0.011292106131748915,0.003866821421337432,0.005283070492289586,0.01411709484558766,0.011255205164235999,0.012680301658590997,0.005590019880268223,0.007403338315580204
INTERNATIONAL BUSINESS PARK,0.013238282919146097,0.014558537549166948,0.012738880411340416,0.0072822564540329015,0.010506137932814269,0.004886837041535468,0.007391882356637416,0.0047756859618156055,0.004399832743135236,0.004794500076023604
ISTANA NEGARA,0.0007178759933623024,0.001986411174650856,0.0005195832282482067,0.001025766961278751,0.0009252214916912684,0.00030884810102504165,0.0015061927825517402,5.7967861772609696e-05,0.0008055211425214884,0.0008563173577632804
JELEBU,0.3554158160915342,0.33369319521520857,0.3459475844212496,0.12752827483713106,0.1574837524124348,0.377288321014283,0.35082222205881214,0.36264816288426344,0.1455892076618555,0.1892991529100122
JOO KOON,0.18854483853708895,0.19971924473075495,0.2474862490876415,0.16840933597842306,0.18431880013292906,0.17214713896690292,0.17581427257150864,0.2394438143174399,0.15754344872005935,0.19091730530355916
JOO SENG,0.17634762100963916,0.1738293480019408,0.14177162624338385,0.14667189297841504,0.16461983494484153,0.10982419655112943,0.10367746992177969,0.0890730841701081,0.09511042581380476,0.10888068005789905
JURONG GATEWAY,0.8008573450331433,0.7802845285496097,0.7405401533345378,0.5925927459680231,0.6487053641183627,0.940835748859906,0.9257163440257737,0.8680596767124299,0.79565608039798,0.8511458335973553
JURONG PORT,0.015146984602328686,0.0094600996807554,0.0133695651625249,0.00749660982423155,0.01601095038636453,0.009652480524440857,0.0073009351129824495,0.008237954747964243,0.006680355537188285,0.012271414929882624
